18257,"2019-09-04 22:59:10",good,pol,""
18258,"2019-09-04 23:01:25",good,pol,""
18259,"2019-09-04 23:03:45",good,pol,""
18260,"2019-09-04 23:05:53",good,pol,""
18261,"2019-09-04 23:08:02",good,pol,""
18262,"2019-09-04 23:10:12",good,pol,""
18263,"2019-09-04 23:12:20",good,pol,""
18264,"2019-09-04 23:14:30",good,pol,""
18265,"2019-09-04 23:16:38",good,pol,""
18266,"2019-09-04 23:18:49",good,pol,""
18267,"2019-09-04 23:31:01",good,pol,""
18268,"2019-09-04 23:33:17",good,pol,""
18269,"2019-09-04 23:35:28",good,pol,""
18270,"2019-09-04 23:37:39",good,pol,""
18271,"2019-09-04 23:39:59",good,pol,""
18272,"2019-09-04 23:42:14",good,pol,""
18273,"2019-09-04 23:44:27",good,pol,""
18274,"2019-09-04 23:46:47",good,pol,""
18275,"2019-09-04 23:49:03",good,pol,""
18276,"2019-09-04 23:51:28",good,pol,""
18277,"2019-09-04 23:53:45",good,pol,""
18278,"2019-09-04 23:56:03",good,pol,""
18279,"2019-09-04 23:58:28",good,pol,""
18280,"2019-09-05 00:00:44",good,pol,""
18281,"2019-09-05 00:23:35",good,pol,""
18282,"2019-09-05 00:26:37",good,pol,""
18283,"2019-09-05 00:30:21",good,pol,""
18284,"2019-09-05 00:32:42",good,pol,""
18285,"2019-09-05 00:34:56",good,pol,""
18286,"2019-09-05 00:37:18",good,pol,""
18287,"2019-09-05 00:39:43",good,pol,""
18288,"2019-09-05 00:42:00",good,pol,""
18289,"2019-09-05 00:44:22",good,pol,""
18290,"2019-09-05 00:46:45",good,pol,""
18291,"2019-09-05 00:49:04",good,pol,""
18292,"2019-09-05 00:54:12",good,pol,""
18293,"2019-09-05 00:56:28",good,pol,""
18294,"2019-09-05 00:58:39",good,pol,""
18295,"2019-09-05 01:00:53",good,pol,""
18296,"2019-09-05 01:03:17",good,pol,""
18297,"2019-09-05 01:05:37",good,pol,""
18298,"2019-09-05 01:07:56",good,pol,""
18299,"2019-09-05 01:10:13",good,pol,""
18300,"2019-09-05 01:12:33",good,pol,""
18301,"2019-09-05 01:14:48",good,pol,""
18302,"2019-09-05 01:17:05",good,pol,""
18345,"2019-09-08 13:07:27",good,pol,""
18346,"2019-09-08 13:09:34",good,pol,""
18347,"2019-09-08 13:11:54",good,pol,""
18348,"2019-09-08 13:14:03",good,pol,""
18349,"2019-09-08 13:16:11",good,pol,""
18350,"2019-09-08 13:18:22",good,pol,""
18351,"2019-09-08 13:20:31",good,pol,""
18352,"2019-09-08 13:22:39",good,pol,""
18353,"2019-09-08 13:24:57",good,pol,""
18354,"2019-09-08 13:27:05",good,pol,""
18355,"2019-09-08 13:29:15",good,pol,""
18356,"2019-09-08 13:31:23",good,pol,""
18357,"2019-09-08 13:33:32",good,pol,""
18358,"2019-09-08 13:35:40",good,pol,""
18359,"2019-09-08 13:37:47",good,pol,""
18360,"2019-09-08 13:40:05",good,pol,""
18361,"2019-09-08 13:42:14",good,pol,""
18362,"2019-09-08 13:45:02",good,pol,""
18363,"2019-09-08 13:47:09",good,pol,""
18364,"2019-09-08 13:51:44",good,pol,""
18365,"2019-09-08 13:54:35",good,pol,""
18366,"2019-09-08 13:56:52",good,pol,""
18367,"2019-09-08 13:59:42",good,pol,""
18368,"2019-09-08 14:02:00",good,pol,""
18369,"2019-09-08 14:04:15",good,pol,""
18370,"2019-09-08 14:06:29",good,pol,""
18371,"2019-09-08 14:08:39",good,pol,""
18372,"2019-09-08 14:10:48",good,pol,""
18373,"2019-09-08 14:12:59",good,pol,""
18374,"2019-09-08 14:15:08",good,pol,""
18375,"2019-09-08 14:17:27",good,pol,""
18376,"2019-09-08 15:04:19",good,pol,""
18377,"2019-09-08 15:06:26",good,pol,""
18378,"2019-09-08 15:09:38",good,pol,""
18379,"2019-09-08 15:11:47",good,pol,""
18380,"2019-09-08 15:13:56",good,pol,""
18381,"2019-09-08 15:16:04",good,pol,""
18382,"2019-09-08 15:18:11",good,pol,""
18383,"2019-09-08 15:20:16",good,pol,""
18384,"2019-09-08 15:25:10",good,pol,""
18385,"2019-09-08 15:27:16",good,pol,""
18386,"2019-09-08 15:29:23",good,pol,""
18387,"2019-09-08 15:31:32",good,pol,""
18388,"2019-09-08 15:33:39",good,pol,""
18389,"2019-09-08 15:35:46",good,pol,""
18390,"2019-09-08 15:37:55",good,pol,""
18391,"2019-09-08 15:40:03",good,pol,""
18392,"2019-09-08 15:42:22",good,pol,""
18393,"2019-09-08 15:44:30",good,pol,""
18394,"2019-09-08 15:47:41",good,pol,""
18395,"2019-09-08 15:49:50",good,pol,""
18396,"2019-09-08 15:52:00",good,pol,""
18397,"2019-09-08 15:54:10",good,pol,""
18398,"2019-09-08 15:56:17",good,pol,""
18399,"2019-09-08 15:58:25",good,pol,""
18400,"2019-09-08 16:00:40",good,pol,""
18401,"2019-09-08 16:02:46",good,pol,""
18402,"2019-09-08 16:12:26",good,pol,""
18403,"2019-09-08 16:14:35",good,pol,""
18404,"2019-09-08 16:16:50",good,pol,""
18405,"2019-09-08 16:18:57",good,pol,""
18406,"2019-09-08 16:21:13",good,pol,""
18407,"2019-09-08 16:23:21",good,pol,""
18408,"2019-09-08 16:25:27",good,pol,""
18409,"2019-09-08 16:27:35",good,pol,""
18410,"2019-09-08 16:29:41",good,pol,""
18411,"2019-09-08 16:31:50",good,pol,""
18412,"2019-09-08 16:34:15",good,pol,""
18413,"2019-09-08 16:36:43",good,pol,""
18414,"2019-09-08 16:38:50",good,pol,""
18415,"2019-09-08 16:40:56",good,pol,""
18416,"2019-09-08 16:43:06",good,pol,""
18417,"2019-09-08 16:45:12",good,pol,""
18418,"2019-09-08 16:47:21",good,pol,""
18419,"2019-09-08 16:49:30",good,pol,""
18420,"2019-09-08 16:51:38",good,pol,""
18421,"2019-09-08 16:53:44",good,pol,""
18422,"2019-09-08 16:55:53",good,pol,""
18423,"2019-09-08 16:58:01",good,pol,""
